year,cgdppc,gptfr,cow_code,polity2,iso3,toa_ml,toa_fa,tfr_delta10
1964,773,6.91,811,-9,KHM,1957,NA,0.039999999
1964,1692,5.33,732,3,KOR,1993,2018,0.61000001
1964,NA,7.38,690,-8,KWT,1964,NA,-0.19
1964,715,5.97,812,0,LAO,1994,NA,-0.02
1964,10084,5.58,660,1,LBN,1943,1943,0.15000001
1964,888,6.5,450,-6,LBR,NA,NA,-0.20999999
1964,15157,7.52,620,-7,LBY,1957,NA,-0.30000001
1964,1536,5.07,780,7,LKA,1939,NA,0.81999999
1964,706,5.81,570,NA,LSO,1992,NA,0.050000001
1964,NA,2.38,368,NA,LTU,1925,1936,0.38999999
1964,18256,2.37,212,10,LUX,1925,1947,-0.31
1964,NA,1.85,367,NA,LVA,1922,1936,0.14
1964,2573,7.07,600,-3,MAR,1952,1959,-0.37
1964,NA,2.99,359,NA,MDA,NA,1936,0.51999998
1964,1212,7.31,580,1,MDG,1952,1956,-0.0099999998
1964,4325,6.75,70,-6,MEX,1917,1998,0.0099999998
1964,4715,3.6,343,NA,MKD,NA,NA,0.85000002
1964,1003,7.03,432,-7,MLI,1952,1955,-0.23
1964,858,6.13,775,-7,MMR,1954,NA,-0.14
1964,6641,3.25,341,NA,MNE,NA,NA,0.83999997
1964,1013,7.56,712,-7,MNG,1994,2006,-1.85
1964,582,6.88,541,NA,MOZ,NA,NA,-0.0099999998
1964,1394,6.8,435,-7,MRT,1952,1955,-0.31
1964,4634,5.79,590,NA,MUS,1975,NA,0.029999999
1964,973,7.06,553,-9,MWI,2000,NA,-0.23
1964,3017,6.1,820,7,MYS,1955,NA,0.20999999
1964,5590,6.22,565,NA,NAM,1994,NA,-0.19
1964,1626,7.52,436,-3,NER,1952,1961,-0.34
1964,2741,6.34,475,7,NGA,1963,NA,0.0099999998
1964,2897,7.05,93,-8,NIC,1955,1982,0.34999999
1964,12886,3.17,210,10,NLD,1929,1939,-0.14
1964,12243,2.96,385,10,NOR,1909,1946,-0.25999999
1964,719,5.97,790,-9,NPL,1993,NA,0
1964,14205,3.22,920,10,NZL,2003,NA,0.23999999
1964,2250,7.26,698,-10,OMN,2011,NA,-0.0099999998
1964,1287,6.6,770,1,PAK,1958,2005,0
1964,3172,5.71,95,4,PAN,1930,NA,0.11
1964,2989,6.92,135,5,PER,1918,1989,-0.0099999998
1964,1943,6.87,840,5,PHL,1952,2008,0.30000001
1964,NA,6.27,910,NA,PNG,NA,NA,-0.029999999
1964,4649,2.57,290,-7,POL,1920,1947,1.0700001
1964,916,4.02,731,-8,PRK,NA,NA,0.41999999
1964,4925,3.19,235,-9,PRT,1922,1942,-0.090000004
1964,1427,6.41,150,-9,PRY,1943,NA,0.1
1964,NA,6.99,694,NA,QAT,1967,NA,-0.02
1964,2343,2.33,360,-7,ROU,1913,1944,0.75
1964,9981,2.16,365,-7,RUS,1912,1936,0.80000001
1964,604,8.2,517,-5,RWA,1967,NA,-0.14
1964,10315,7.26,670,-10,SAU,1969,NA,-0.1
1964,1906,6.79,625,1,SDN,1981,NA,-0.15000001
1964,2396,7.15,433,-7,SEN,1952,1955,-0.38999999
1964,2595,4.66,830,NA,SGP,1969,NA,2
1964,NA,6.39,940,NA,SLB,1996,NA,0.0099999998
1964,1888,6.3,451,6,SLE,2015,NA,-0.38
1964,1899,6.61,92,-3,SLV,1927,2005,-0.18000001
1964,NA,7.26,520,7,SOM,1958,NA,-0.0099999998
1964,2792,2.48,345,-7,SRB,1922,1950,0.47999999
1964,NA,6.79,525,NA,SSD,NA,NA,-0.15000001
1964,NA,6.41,115,NA,SUR,NA,NA,0.14
1964,NA,2.78,317,NA,SVK,1968,1941,0.64999998
1964,8870,2.31,349,NA,SVN,1971,1950,0.22
1964,14389,2.48,380,10,SWE,1913,1947,-0.28
1964,1432,6.78,572,NA,SWZ,1997,NA,-0.090000004
1964,3186,7.56,652,-8,SYR,1959,NA,-0.28999999
1964,1413,6.32,483,-9,TCD,1952,1956,-0.19
1964,1280,6.73,461,-6,TGO,1956,1956,-0.38999999
1964,1595,6.15,800,-7,THA,1956,1990,-0.0099999998
1964,NA,6.91,702,NA,TJK,1990,NA,-1.1
1964,NA,6.79,701,NA,TKM,1990,1936,-1.09
1964,NA,6.35,860,NA,TLS,NA,NA,0.050000001
1964,8648,4.66,52,4,TTO,1971,NA,0.66000003
1964,2308,7.02,616,-9,TUN,1952,1961,-0.28999999
1964,3542,6.09,640,9,TUR,1936,NA,0.52999997
1964,1659,6.8,510,-6,TZA,1955,NA,-0.029999999
1964,1324,7.08,500,7,UGA,1975,NA,-0.17
1964,NA,2.07,369,NA,UKR,1990,1936,0.77999997
1964,6972,2.86,165,8,URY,1935,1943,-0.1
1964,20360,3.22,2,10,USA,NA,NA,0.27000001
1964,NA,6.52,704,NA,UZB,1990,NA,-0.80000001
1964,6538,6.5,101,6,VEN,1940,NA,-0.090000004
1964,1210,6.46,816,-8,VNM,1964,NA,-0.75999999
1964,1145,7.67,679,NA,YEM,1995,NA,-0.34999999
1964,6577,5.97,560,4,ZAF,1918,1992,0.28999999
1964,1962,7.27,551,2,ZMB,1965,NA,-0.5
1964,2525,7.35,552,NA,ZWE,1985,NA,-0.50999999
1965,2670,7.45,700,-7,AFG,1987,NA,0.07
1965,NA,7.62,540,NA,AGO,NA,2011,-0.38999999
1965,2473,5.77,339,-9,ALB,1947,1947,0.68000001
1965,NA,6.84,696,NA,ARE,1980,NA,0.15000001
1965,10458,3.06,160,6,ARG,1934,1957,0.079999998
1965,NA,3.98,371,NA,ARM,1956,1936,0.50999999
1965,16904,3,900,10,AUS,1973,NA,0.28
1965,10551,2.7,305,10,AUT,1911,1948,-0.41
1965,NA,5.79,373,NA,AZE,1990,1936,-0.40000001
1965,882,7.18,516,5,BDI,1966,1971,-0.38
1965,12048,2.56,211,9,BEL,1922,1931,-0.14
1965,1529,6.54,434,-7,BEN,1952,1955,-0.55000001
1965,1873,6.45,439,-7,BFA,1952,1955,-0.27000001
1965,1342,6.88,771,NA,BGD,1939,NA,-0.38
1965,6813,2.17,355,-7,BGR,1918,1942,0.22
1965,NA,7.17,692,NA,BHR,1976,NA,-0.23
1965,1196,3.42,1024,NA,BIH,NA,NA,0.92000002
1965,NA,2.43,370,NA,BLR,1990,1936,0.27000001
1965,1397,6.59,145,-4,BOL,1939,1953,0.18000001
1965,2509,5.82,140,-9,BRA,1932,1941,0.31999999
1965,NA,6.67,760,-10,BTN,NA,NA,0
1965,1208,6.69,571,NA,BWA,1963,NA,-0.15000001
1965,1338,5.94,482,-7,CAF,1952,1956,-0.28999999
1965,16343,3.18,20,10,CAN,1971,1944,0.63999999
1965,18237,2.53,225,10,CHE,1911,1949,-0.2
1965,5595,4.75,155,6,CHL,1924,1984,0.47999999
1965,1134,6.02,710,-8,CHN,1923,NA,-0.039999999
1965,2489,7.71,437,-9,CIV,1952,1955,-0.74000001
1965,1162,5.95,471,4,CMR,1952,1959,-0.47999999
1965,2132,6.09,490,-9,COD,1967,1951,-0.12
1965,1709,6.09,484,-7,COG,1952,1956,-0.37
1965,3614,6.57,100,7,COL,1939,1961,0.19
1965,1498,7,581,NA,COM,1952,NA,-0.64999998
1965,1424,6.99,402,NA,CPV,1976,1979,-0.33000001
1965,4643,5.85,94,10,CRI,1943,2001,0.62
1965,4495,4.62,40,-7,CUB,1935,NA,-0.94
1965,6762,3.13,352,0,CYP,1964,1991,0.44
1965,NA,2.05,315,-7,CZE,1924,1941,0.46000001
1965,13666,2.48,260,10,DEU,1884,1936,-0.28
1965,4979,6.63,522,NA,DJI,1952,NA,-0.28999999
1965,15495,2.61,390,10,DNK,1892,1952,-0.029999999
1965,1946,7.05,42,0,DOM,1949,2005,0.62
1965,NA,7.68,615,-9,DZA,1949,1941,-0.27000001
1965,3267,6.56,130,-6,ECU,1928,1998,0.19
1965,2049,6.58,651,-7,EGY,1964,NA,0.15000001
1965,7415,2.83,230,-7,ESP,1923,1926,-0.20999999
1965,NA,1.97,366,NA,EST,1989,NA,0.050000001
1965,933,6.86,530,-9,ETH,1960,NA,0.13
1965,10471,2.46,375,10,FIN,1963,1943,0.47
1965,NA,5.48,950,NA,FJI,1947,NA,1.39
1965,13016,2.77,220,7,FRA,1913,1932,-0.090000004
1965,6150,5.08,481,-7,GAB,1952,1956,-0.11
1965,13802,2.76,200,10,GBR,1946,1945,-0.43000001
1965,NA,2.88,372,NA,GEO,1990,NA,0.0099999998
1965,2567,6.92,452,-9,GHA,1967,NA,-0.38
1965,1508,6.16,438,-9,GIN,1952,1960,-0.13
1965,2446,5.83,420,8,GMB,1959,NA,-0.46000001
1965,1151,5.97,404,NA,GNB,NA,NA,0
1965,1981,5.73,411,NA,GNQ,1990,1984,-0.12
1965,6353,2.41,350,4,GRC,1920,1957,0
1965,2376,6.74,90,-5,GTM,1932,2008,0.23
1965,NA,5.96,110,NA,GUY,1969,NA,0.25
1965,2272,7.44,91,-1,HND,1959,1990,0.07
1965,7734,2.18,344,NA,HRV,1971,1950,0.38
1965,2359,6.18,41,-7,HTI,1954,NA,0.12
1965,5810,1.85,310,-7,HUN,1891,1938,0.68000001
1965,1370,5.61,850,-5,IDN,1954,NA,0.0099999998
1965,1277,5.83,750,5,IND,1929,NA,0.07
1965,6914,3.95,205,10,IRL,1952,1944,-0.50999999
1965,4070,6.83,630,-10,IRN,1949,1955,0.079999998
1965,7516,7.04,645,-5,IRQ,1964,NA,-0.51999998
1965,9393,3.81,666,10,ISR,1953,1959,0.22
1965,9320,2.53,325,10,ITA,1924,1936,-0.25
1965,4760,5.82,51,10,JAM,1966,NA,-1.12
1965,3747,8.06,663,-9,JOR,1960,NA,-0.77999997
1965,7753,2.02,740,10,JPN,1922,1969,0.44
1965,NA,4.05,705,NA,KAZ,1990,NA,0.47
1965,1469,8.12,501,-1,KEN,1976,NA,-0.47999999
1965,NA,5.42,703,NA,KGZ,1955,1936,-0.63999999
1965,788,6.87,811,-9,KHM,1957,NA,0.079999998
1965,1710,5.13,732,3,KOR,1993,2018,1.03
1965,NA,7.41,690,-9,KWT,1964,NA,-0.22
1965,721,5.97,812,0,LAO,1994,NA,-0.02
1965,10855,5.5,660,1,LBN,1943,1943,0.23
1965,948,6.52,450,-6,LBR,NA,NA,-0.22
1965,18673,7.65,620,-7,LBY,1957,NA,-0.41999999
1965,1547,4.96,780,7,LKA,1939,NA,0.94
1965,693,5.8,570,NA,LSO,1992,NA,0.059999999
1965,NA,2.35,368,NA,LTU,1925,1936,0.40000001
1965,18474,2.34,212,10,LUX,1925,1947,-0.22
1965,NA,1.84,367,NA,LVA,1922,1936,0.14
1965,2598,7.03,600,-9,MAR,1952,1959,-0.27000001
1965,NA,2.89,359,NA,MDA,NA,1936,0.61000001
1965,1180,7.31,580,1,MDG,1952,1956,-0.0099999998
1965,4558,6.76,70,-6,MEX,1917,1998,0.02
1965,4268,3.55,343,NA,MKD,NA,NA,0.80000001
1965,1018,7.05,432,-7,MLI,1952,1955,-0.22
1965,849,6.14,775,-7,MMR,1954,NA,-0.15000001
1965,6765,3.15,341,NA,MNE,NA,NA,0.86000001
1965,1044,7.59,712,-7,MNG,1994,2006,-1.73
1965,581,6.87,541,NA,MOZ,NA,NA,0.02
1965,1571,6.8,435,-7,MRT,1952,1955,-0.23
1965,4388,5.51,590,NA,MUS,1975,NA,0.31999999
1965,979,7.1,553,-9,MWI,2000,NA,-0.25
1965,3114,5.92,820,7,MYS,1955,NA,0.41
1965,5836,6.24,565,NA,NAM,1994,NA,-0.19
1965,1672,7.53,436,-3,NER,1952,1961,-0.31
1965,3186,6.34,475,7,NGA,1963,NA,0.0099999998
1965,3128,7.01,93,-8,NIC,1955,1982,0.46000001
1965,13217,3.04,210,10,NLD,1929,1939,-0.0099999998
1965,12760,2.93,385,10,NOR,1909,1946,-0.14
1965,724,5.97,790,-9,NPL,1993,NA,0
1965,14774,3.05,920,10,NZL,2003,NA,0.44
1965,2204,7.27,698,-10,OMN,2011,NA,-0.02
1965,1318,6.6,770,1,PAK,1958,2005,0
1965,3392,5.64,95,4,PAN,1930,NA,0.20999999
1965,3148,6.88,135,5,PER,1918,1989,0.039999999
1965,1971,6.78,840,5,PHL,1952,2008,0.41
1965,NA,6.26,910,NA,PNG,NA,NA,-0.0099999998
1965,4860,2.48,290,-7,POL,1920,1947,1.12
1965,947,4.06,731,-8,PRK,NA,NA,0.73000002
1965,5294,3.18,235,-9,PRT,1922,1942,-0.079999998
1965,1480,6.36,150,-9,PRY,1943,NA,0.15000001
1965,NA,6.99,694,NA,QAT,1967,NA,-0.02
1965,2538,2.46,360,-7,ROU,1913,1944,0.51999998
1965,10445,2.09,365,-7,RUS,1912,1936,0.70999998
1965,645,8.2,517,-5,RWA,1967,NA,-0.11
1965,11329,7.26,670,-10,SAU,1969,NA,-0.1
1965,1977,6.81,625,6,SDN,1981,NA,-0.18000001
1965,2351,7.19,433,-7,SEN,1952,1955,-0.38999999
1965,2725,4.36,830,-4,SGP,1969,NA,2.26
1965,NA,6.42,940,NA,SLB,1996,NA,-0.02
1965,1957,6.34,451,6,SLE,2015,NA,-0.40000001
1965,1971,6.55,92,-3,SLV,1927,2005,-0.059999999
1965,NA,7.26,520,7,SOM,1958,NA,-0.0099999998
1965,2820,2.47,345,-7,SRB,1922,1950,0.34999999
1965,NA,6.81,525,NA,SSD,NA,NA,-0.18000001
1965,NA,6.3,115,NA,SUR,NA,NA,0.25999999
1965,NA,2.7,317,NA,SVK,1968,1941,0.68000001
1965,8837,2.3,349,NA,SVN,1971,1950,0.17
1965,14793,2.41,380,10,SWE,1913,1947,-0.14
1965,1613,6.8,572,NA,SWZ,1997,NA,-0.11
1965,2963,7.56,652,-8,SYR,1959,NA,-0.25999999
1965,1390,6.34,483,-9,TCD,1952,1956,-0.19
1965,1393,6.79,461,-6,TGO,1956,1956,-0.43000001
1965,1675,6.13,800,-7,THA,1956,1990,0.0099999998
1965,NA,6.96,702,NA,TJK,1990,NA,-1.04
1965,NA,6.76,701,NA,TKM,1990,1936,-0.94
1965,NA,6.31,860,NA,TLS,NA,NA,0.07
1965,8463,4.43,52,4,TTO,1971,NA,0.89999998
1965,2400,7.01,616,-9,TUN,1952,1961,-0.23999999
1965,3574,6.01,640,8,TUR,1936,NA,0.57999998
1965,1630,6.8,510,-6,TZA,1955,NA,-0.02
1965,1312,7.09,500,7,UGA,1975,NA,-0.17
1965,NA,2.03,369,NA,UKR,1990,1936,0.80000001
1965,7024,2.84,165,8,URY,1935,1943,-0.059999999
1965,21390,2.93,2,10,USA,NA,NA,0.61000001
1965,NA,6.52,704,NA,UZB,1990,NA,-0.72000003
1965,6549,6.37,101,6,VEN,1940,NA,0.050000001
1965,1185,6.48,816,-8,VNM,1964,NA,-0.62
1965,1153,7.71,679,NA,YEM,1995,NA,-0.38
1965,6748,5.92,560,4,ZAF,1918,1992,0.33000001
1965,2410,7.29,551,2,ZMB,1965,NA,-0.47999999
1965,2673,7.37,552,NA,ZWE,1985,NA,-0.49000001
1966,2633,7.45,700,-7,AFG,1987,NA,0.059999999
1966,NA,7.62,540,NA,AGO,NA,2011,-0.34999999
1966,2566,5.58,339,-9,ALB,1947,1947,0.92000002
1966,NA,6.82,696,NA,ARE,1980,NA,0.16
1966,10422,3.05,160,-9,ARG,1934,1957,0.090000004
1966,NA,3.79,371,NA,ARM,1956,1936,0.72000003
1966,17152,2.92,900,10,AUS,1973,NA,0.41
1966,11132,2.66,305,10,AUT,1911,1948,-0.17
1966,NA,5.66,373,NA,AZE,1990,1936,-0.18000001
1966,888,7.22,516,-7,BDI,1966,1971,-0.40000001
1966,12548,2.5,211,9,BEL,1922,1931,-0.039999999
1966,1563,6.59,434,-7,BEN,1952,1955,-0.54000002
1966,1858,6.49,439,-7,BFA,1952,1955,-0.28
1966,1316,6.9,771,NA,BGD,1939,NA,-0.34
1966,7301,2.15,355,-7,BGR,1918,1942,0.2
1966,NA,7.1,692,NA,BHR,1976,NA,-0.15000001
1966,1276,3.31,1024,NA,BIH,NA,NA,0.88
1966,NA,2.37,370,NA,BLR,1990,1936,0.36000001
1966,1488,6.59,145,-4,BOL,1939,1953,0.18000001
1966,2626,5.66,140,-9,BRA,1932,1941,0.5
1966,NA,6.67,760,-10,BTN,NA,NA,0
1966,1308,6.7,571,6,BWA,1963,NA,-0.15000001
1966,1310,5.95,482,-7,CAF,1952,1956,-0.25999999
1966,17093,2.96,20,10,CAN,1971,1944,0.91000003
1966,18802,2.47,225,10,CHE,1911,1949,-0.11
1966,6175,4.63,155,6,CHL,1924,1984,0.62
1966,1147,6.21,710,-9,CHN,1923,NA,-0.60000002
1966,2594,7.77,437,-9,CIV,1952,1955,-0.73000002
1966,1193,6,471,-7,CMR,1952,1959,-0.50999999
1966,2236,6.11,490,-9,COD,1967,1951,-0.14
1966,1684,6.14,484,-7,COG,1952,1956,-0.40000001
1966,3702,6.43,100,7,COL,1939,1961,0.34
1966,1611,7.03,581,NA,COM,1952,NA,-0.56999999
1966,1501,6.99,402,NA,CPV,1976,1979,-0.28
1966,4899,5.63,94,10,CRI,1943,2001,0.88
1966,4637,4.54,40,-7,CUB,1935,NA,-0.87
1966,6964,3.01,352,0,CYP,1964,1991,0.54000002
1966,NA,2.01,315,-7,CZE,1924,1941,0.44999999
1966,14089,2.44,260,10,DEU,1884,1936,-0.20999999
1966,4998,6.67,522,NA,DJI,1952,NA,-0.31999999
1966,15806,2.62,390,10,DNK,1892,1952,-0.029999999
1966,2027,6.9,42,-3,DOM,1949,2005,0.77999997
1966,NA,7.68,615,-9,DZA,1949,1941,-0.27000001
1966,3293,6.51,130,-2,ECU,1928,1998,0.23999999
1966,2017,6.53,651,-7,EGY,1964,NA,0.20999999
1966,7797,2.84,230,-7,ESP,1923,1926,-0.18000001
1966,NA,1.99,366,NA,EST,1989,NA,0.02
1966,949,6.87,530,-9,ETH,1960,NA,0.079999998
1966,10837,2.41,375,10,FIN,1963,1943,0.5
1966,NA,5.28,950,NA,FJI,1947,NA,1.59
1966,13674,2.73,220,7,FRA,1913,1932,-0.039999999
1966,6061,5.11,481,-7,GAB,1952,1956,-0.16
1966,14099,2.7,200,10,GBR,1946,1945,-0.30000001
1966,NA,2.85,372,NA,GEO,1990,NA,0.050000001
1966,2457,6.94,452,-4,GHA,1967,NA,-0.36000001
1966,1494,6.17,438,-9,GIN,1952,1960,-0.12
1966,2755,5.88,420,8,GMB,1959,NA,-0.47999999
1966,1223,5.98,404,NA,GNB,NA,NA,-0.050000001
1966,2038,5.76,411,NA,GNQ,1990,1984,-0.15000001
1966,6793,2.46,350,4,GRC,1920,1957,-0.059999999
1966,2466,6.72,90,3,GTM,1932,2008,0.23
1966,NA,5.86,110,2,GUY,1969,NA,0.43000001
1966,2318,7.44,91,-1,HND,1959,1990,0.07
1966,8241,2.14,344,NA,HRV,1971,1950,0.36000001
1966,2297,6.11,41,-7,HTI,1954,NA,0.19
1966,6198,1.88,310,-7,HUN,1891,1938,0.56
1966,1079,5.6,850,-6,IDN,1954,NA,0.050000001
1966,1233,5.79,750,5,IND,1929,NA,0.11
1966,7100,3.9,205,10,IRL,1952,1944,-0.40000001
1966,4344,6.77,630,-10,IRN,1949,1955,0.14
1966,7704,7.19,645,-5,IRQ,1964,NA,-0.85000002
1966,9448,3.8,666,10,ISR,1953,1959,0.16
1966,9834,2.53,325,10,ITA,1924,1936,-0.25
1966,4987,5.82,51,10,JAM,1966,NA,-0.94999999
1966,3779,8.05,663,-9,JOR,1960,NA,-0.74000001
1966,8526,2.03,740,10,JPN,1922,1969,0.28999999
1966,NA,3.91,705,NA,KAZ,1990,NA,0.63999999
1966,1575,8.13,501,-1,KEN,1976,NA,-0.43000001
1966,NA,5.35,703,NA,KGZ,1955,1936,-0.41
1966,802,6.81,811,-9,KHM,1957,NA,0.14
1966,1870,4.94,732,3,KOR,1993,2018,1.34
1966,NA,7.42,690,-9,KWT,1964,NA,-0.23
1966,728,5.97,812,0,LAO,1994,NA,-0.02
1966,11341,5.4,660,1,LBN,1943,1943,0.33000001
1966,1140,6.55,450,-6,LBR,NA,NA,-0.23
1966,21204,7.78,620,-7,LBY,1957,NA,-0.55000001
1966,1494,4.85,780,7,LKA,1939,NA,1.03
1966,756,5.8,570,5,LSO,1992,NA,0.059999999
1966,NA,2.33,368,NA,LTU,1925,1936,0.38
1966,18961,2.29,212,10,LUX,1925,1947,-0.12
1966,NA,1.84,367,NA,LVA,1922,1936,0.13
1966,2676,6.97,600,-9,MAR,1952,1959,-0.15000001
1966,NA,2.8,359,NA,MDA,NA,1936,0.69
1966,1204,7.31,580,1,MDG,1952,1956,-0.0099999998
1966,4852,6.77,70,-6,MEX,1917,1998,0.0099999998
1966,4592,3.5,343,NA,MKD,NA,NA,0.74000001
1966,974,7.07,432,-7,MLI,1952,1955,-0.20999999
1966,837,6.13,775,-7,MMR,1954,NA,-0.14
1966,7026,3.05,341,NA,MNE,NA,NA,0.87
1966,1074,7.6,712,-7,MNG,1994,2006,-1.5599999
1966,585,6.86,541,NA,MOZ,NA,NA,0.050000001
1966,1559,6.8,435,-7,MRT,1952,1955,-0.17
1966,4369,5.19,590,NA,MUS,1975,NA,0.68000001
1966,1032,7.14,553,-9,MWI,2000,NA,-0.28
1966,3212,5.73,820,7,MYS,1955,NA,0.62
1966,5982,6.26,565,NA,NAM,1994,NA,-0.19
1966,1613,7.54,436,-3,NER,1952,1961,-0.28
1966,2977,6.34,475,-7,NGA,1963,NA,0.0099999998
1966,3061,6.98,93,-8,NIC,1955,1982,0.51999998
1966,13641,2.9,210,10,NLD,1929,1939,0.15000001
1966,13324,2.89,385,10,NOR,1909,1946,-0.029999999
1966,770,5.96,790,-9,NPL,1993,NA,0.0099999998
1966,15550,3.13,920,10,NZL,2003,NA,0.34
1966,2259,7.28,698,-10,OMN,2011,NA,-0.029999999
1966,1426,6.6,770,1,PAK,1958,2005,0
1966,3561,5.56,95,4,PAN,1930,NA,0.31
1966,3310,6.82,135,5,PER,1918,1989,0.11
1966,1998,6.69,840,5,PHL,1952,2008,0.50999999
1966,NA,6.24,910,NA,PNG,NA,NA,0.0099999998
1966,5123,2.41,290,-7,POL,1920,1947,1.14
1966,1034,4.16,731,-9,PRK,NA,NA,0.81999999
1966,5504,3.16,235,-9,PRT,1922,1942,-0.050000001
1966,1495,6.28,150,-9,PRY,1943,NA,0.23
1966,NA,6.99,694,NA,QAT,1967,NA,-0.02
1966,2802,2.59,360,-7,ROU,1913,1944,0.27000001
1966,11109,2.1,365,-7,RUS,1912,1936,0.62
1966,726,8.2,517,-5,RWA,1967,NA,-0.079999998
1966,12704,7.26,670,-10,SAU,1969,NA,-0.090000004
1966,1892,6.83,625,6,SDN,1981,NA,-0.19
1966,2351,7.22,433,-7,SEN,1952,1955,-0.38999999
1966,2947,4.07,830,-4,SGP,1969,NA,2.47
1966,NA,6.47,940,NA,SLB,1996,NA,-0.07
1966,2012,6.37,451,6,SLE,2015,NA,-0.41
1966,2077,6.49,92,-3,SLV,1927,2005,0.059999999
1966,NA,7.26,520,7,SOM,1958,NA,-0.0099999998
1966,3013,2.45,345,-7,SRB,1922,1950,0.25999999
1966,NA,6.83,525,NA,SSD,NA,NA,-0.19
1966,NA,6.18,115,NA,SUR,NA,NA,0.38999999
1966,NA,2.64,317,NA,SVK,1968,1941,0.69
1966,9243,2.29,349,NA,SVN,1971,1950,0.14
1966,15064,2.36,380,10,SWE,1913,1947,-0.050000001
1966,1639,6.82,572,NA,SWZ,1997,NA,-0.13
1966,2565,7.57,652,-8,SYR,1959,NA,-0.23999999
1966,1336,6.36,483,-9,TCD,1952,1956,-0.19
1966,1537,6.85,461,-6,TGO,1956,1956,-0.47
1966,1845,6.08,800,-7,THA,1956,1990,0.059999999
1966,NA,7,702,NA,TJK,1990,NA,-0.97000003
1966,NA,6.7,701,NA,TKM,1990,1936,-0.74000001
1966,NA,6.27,860,NA,TLS,NA,NA,0.1
1966,8710,4.2,52,4,TTO,1971,NA,1.14
1966,2402,6.98,616,-9,TUN,1952,1961,-0.17
1966,4073,5.93,640,8,TUR,1936,NA,0.62
1966,1795,6.8,510,-6,TZA,1955,NA,-0.0099999998
1966,1351,7.11,500,0,UGA,1975,NA,-0.18000001
1966,NA,2.02,369,NA,UKR,1990,1936,0.76999998
1966,7227,2.83,165,8,URY,1935,1943,-0.029999999
1966,22529,2.71,2,10,USA,NA,NA,0.94
1966,NA,6.5,704,NA,UZB,1990,NA,-0.61000001
1966,6717,6.2,101,6,VEN,1940,NA,0.23999999
1966,1161,6.49,816,-8,VNM,1964,NA,-0.49000001
1966,1166,7.74,679,NA,YEM,1995,NA,-0.40000001
1966,6875,5.86,560,4,ZAF,1918,1992,0.37
1966,2060,7.3,551,2,ZMB,1965,NA,-0.44
1966,2595,7.39,552,NA,ZWE,1985,NA,-0.46000001
1967,2642,7.45,700,-7,AFG,1987,NA,0.039999999
1967,NA,7.61,540,NA,AGO,NA,2011,-0.30000001
1967,2662,5.39,339,-9,ALB,1947,1947,1.14
1967,NA,6.79,696,NA,ARE,1980,NA,0.19
1967,10598,3.05,160,-9,ARG,1934,1957,0.079999998
1967,NA,3.61,371,NA,ARM,1956,1936,0.92000002
1967,17834,2.87,900,10,AUS,1973,NA,0.55000001
1967,11495,2.62,305,10,AUT,1911,1948,-0.050000001
1967,NA,5.51,373,NA,AZE,1990,1936,0.07
1967,935,7.25,516,-7,BDI,1966,1971,-0.40000001
1967,13142,2.43,211,9,BEL,1922,1931,0.059999999
1967,1531,6.63,434,-7,BEN,1952,1955,-0.51999998
1967,1992,6.53,439,-7,BFA,1952,1955,-0.30000001
1967,1299,6.92,771,NA,BGD,1939,NA,-0.31999999
1967,7645,2.14,355,-7,BGR,1918,1942,0.17
1967,NA,7,692,NA,BHR,1976,NA,-0.029999999
1967,1247,3.21,1024,NA,BIH,NA,NA,0.86000001
1967,NA,2.33,370,NA,BLR,1990,1936,0.41
1967,1546,6.59,145,-4,BOL,1939,1953,0.16
1967,2738,5.49,140,-9,BRA,1932,1941,0.69
1967,NA,6.67,760,-10,BTN,NA,NA,0
1967,1357,6.7,571,6,BWA,1963,NA,-0.13
1967,1328,5.95,482,-7,CAF,1952,1956,-0.22
1967,17334,2.75,20,10,CAN,1971,1944,1.16
1967,19478,2.4,225,10,CHE,1911,1949,-0.0099999998
1967,6435,4.5,155,6,CHL,1924,1984,0.74000001
1967,1151,5.25,710,-9,CHN,1923,NA,0.95999998
1967,2551,7.82,437,-9,CIV,1952,1955,-0.69999999
1967,1247,6.06,471,-7,CMR,1952,1959,-0.55000001
1967,2006,6.14,490,-9,COD,1967,1951,-0.16
1967,1599,6.18,484,-7,COG,1952,1956,-0.41
1967,3747,6.25,100,7,COL,1939,1961,0.52999997
1967,1703,7.04,581,NA,COM,1952,NA,-0.47999999
1967,1487,6.98,402,NA,CPV,1976,1979,-0.23
1967,5074,5.38,94,10,CRI,1943,2001,1.16
1967,5082,4.43,40,-7,CUB,1935,NA,-0.70999998
1967,7732,2.89,352,0,CYP,1964,1991,0.63999999
1967,NA,1.99,315,-7,CZE,1924,1941,0.41999999
1967,14055,2.37,260,10,DEU,1884,1936,-0.1
1967,4989,6.7,522,NA,DJI,1952,NA,-0.31999999
1967,16303,2.35,390,10,DNK,1892,1952,0.20999999
1967,2119,6.74,42,-3,DOM,1949,2005,0.93000001
1967,NA,7.67,615,-9,DZA,1949,1941,-0.23999999
1967,3396,6.44,130,2,ECU,1928,1998,0.31
1967,1951,6.47,651,-7,EGY,1964,NA,0.27000001
1967,8144,2.85,230,-7,ESP,1923,1926,-0.16
1967,NA,2.01,366,NA,EST,1989,NA,-0.02
1967,969,6.88,530,-9,ETH,1960,NA,0.039999999
